Exploration Constant,success_percentage,mean_solve_time,median_solve_time,IQR_solve_time
0.2,94.44444444444444,0.9538017861983356,0.0359292030334472,0.1061308383941651
0.5,94.44444444444444,1.2719987139982336,0.0457592010498046,0.0724437236785889
0.1,94.44444444444444,0.22352187773760623,0.0498008728027343,0.08155488967895509
0.75,94.44444444444444,1.1403986846699434,0.0554771423339843,0.05535793304443361
0.3,88.88888888888889,0.3264006376266479,0.046368002891540444,0.08525663614273075
0.4,88.88888888888889,0.40738275647163386,0.0513778924942016,0.04255408048629763
